people_ID,Infect_Prob
18421,52.55672279424775
18489,52.45041581483139
6299,64.16038432954565
18428,52.80348146174523
5563,61.520088886615355
18796,59.53259316524451
5849,52.553938760001614
5661,52.8428060305004
5893,52.8225080839082
5378,59.60419825371048
5622,52.745256228111565
5823,52.00997580637787
18521,51.11538253838017
5502,52.744034657319524
18785,51.335577904179516
17783,52.86046643578321
18424,61.979469552585414
18147,52.35092237769199
18881,56.84377819026689
18851,51.73075021111435
17686,52.4883123090515
5100,52.841112458871734
5213,52.20882566385705
18252,51.00774763063291
5576,52.733740289349306
18050,52.20340597123667
5875,51.78840613346395
6059,52.820055206504485
18599,52.7004888359218
5173,52.090819663269386
5461,51.25033550070514
5151,63.90406752921739
5266,51.145834225415385
5514,64.75273683116919
5224,52.774795265739655
18069,51.21641408144934
5587,51.186268752310035
17874,52.212138677395096
5536,51.63613832312051
5215,52.856376679609944
5400,64.0823852180891
17857,52.68929651153074
6043,58.23935763197012
18330,51.302496172643934
18333,52.8309943825893
17788,52.849481281546794
18332,64.82612398818871
17836,52.310796222116785
5247,51.85222763264142
5922,51.97979803503057
18641,64.64632936556808
5951,66.30117933622626
18807,52.79009622027628
18293,67.07179336016932
18775,52.45034540828422
5601,52.827813605096345
5102,52.874360165844976
18464,52.67460215235437
17713,52.841112458871734
18557,52.739499182863135
18854,52.14118170311424
18401,52.70165669525833
18699,65.3404718459426
5706,63.504819087853626
5747,52.77453151152008
5496,51.5289451511208
18308,51.587957351369965
5345,62.3241425878541
18525,52.611763113595146
18258,61.76651722056891
6062,52.8487111679464
17921,51.66363680269542
5303,52.864567891777085
18592,52.81449472071617
5814,51.07185393272253
18805,52.863034971371356
5910,52.13151932894801
5201,52.28925323169235
5724,66.59116645656584
17693,52.698475557754264
5407,52.81659041580799
18617,52.7193667944961
18173,52.32017199049548
18875,52.77913880980789
5225,51.11531213050435
5858,52.27805442703658
5091,52.76643618622069
5254,52.72529600912777
18801,52.021802364335926
6009,52.34262826910791
18149,51.26596017786649
6105,51.76663021684906
5974,52.75390288097996
17967,62.77888006350172
5781,52.7416046432576
5834,52.70607438114999
17683,51.301925277638375
5338,52.417707845234176
18400,61.33183710505866
18633,51.48006191048678
6162,52.02002266630361
18598,52.190967215287635
5212,52.82398184751573
18731,50.6969769720079
18177,52.64882380610489
5232,51.22332525033961
5753,52.73892599261252
5118,52.76794615594263
18055,62.60603601969336
18151,62.985529329976444
5572,52.72203280867631
18502,51.10649129377398
18178,52.235671693783964
6276,52.81120001626303
5226,67.35999380806967
18411,52.86104715769764
6134,51.110844645735654
5177,52.6340383769675
18031,52.550447855818625
17853,52.17859971384494
6171,51.937921084982776
5725,63.107634047599895
6282,52.44482505070882
18762,51.21184080444993
17909,52.75605087927875
18357,51.17184694383772
5981,51.28724865491171
5862,52.70953040776481
18461,51.38845064750265
5275,52.15699667962829
6084,52.83526226671496
18403,51.87498957160546
17856,52.143816002833056
17723,52.68648799567753
6103,52.67422082486083
17897,51.399876050861835
6042,52.794803184911956
6219,63.508185558162715
5697,68.69184635356113
18636,65.00929931857075
5343,50.80051489953453
5994,52.238016557801835
5956,62.600178381847904
5666,52.87762633739224
18791,52.79646574825221
5686,52.70371144031203
6027,52.39623761456878
5751,52.72390296354334
18812,63.84454473148993
18688,52.22328657481385
18441,61.883271597533124
5508,51.20696695528453
5889,52.75589923960143
5843,52.188681198761834
5459,52.7409978815154
18141,51.325721288256496
18757,63.24309382488678
6313,52.84039166514661
6032,62.86812254123371
18475,52.79630975171847
17702,52.73289408309796
5815,51.84317347568627
18816,52.82407567959603
18589,52.145699025949725
17738,52.618546354247705
18553,52.292651076045
5538,51.32332165885459
18472,52.80365269691775
5453,51.95987354682845
18026,51.364227215051706
18409,52.69431763869876
5444,51.31911921522984
17965,51.08709496037789
18541,51.28582015881596
5371,52.82580558408094
6051,51.40384116307166
18882,51.90358853083576
5108,51.48627749945219
6005,61.16213226373426
5380,52.70889770966949
6151,51.06127933228427
18195,52.67121770296383
17695,51.066596052667116
5101,52.75343208825686
5255,52.667993216126725
5579,51.516704983069936
18509,51.34871723360989
5257,52.68533511666029
6310,66.17617728819735
5431,52.7556910919905
17703,51.39430609461745
18316,52.76225416885307
5174,51.617201772482915
18337,50.991898199606666
18515,52.692440333403944
17993,61.36629818334506
6232,52.85545925373089
5339,51.25046090321883
5972,51.82610154433986
6097,50.83698788904683
5130,51.64719044889783
5934,52.270475823158385
17646,61.927432625016976
5803,51.27733582022453
18134,66.04457107314508
18301,52.142852489613446
18071,51.70618603076495
5973,50.99804058710241
17972,60.079423492470134
6212,67.63166841439339
17886,52.841112458871734
18584,52.73923953414172
18027,52.773678715676354
5093,52.70229539201803
5817,52.26512177454345
5519,51.060588218781774
18127,50.9689299228229
6144,52.631160037306216
5430,52.733439153605396
6179,51.29373437927473
5921,51.58929955665079
5788,51.08359724071458
17960,52.79857573032272
5682,52.73991374245917
5713,51.82796665094177
18735,50.80243642863469
18693,52.1591521493274
6256,51.54557036857398
18064,51.16923905132176
18302,51.594669409877916
5620,51.18377448215126
18010,52.68855918289571
18647,51.19038629079899
5749,51.30810380922529
18286,51.19927967076219
5381,51.056219805963565
6012,51.01564727942629
18043,51.76367406335451
18845,51.25611889524945
17736,51.34223614335497
17919,51.02899303936954
5297,52.56236383890921
17651,51.63483226103897
5109,52.672960302707224
5756,51.18502194619989
17628,51.37244522305509
6237,52.61258167932162
18407,51.82262933205338
5157,52.63716317459228
17902,51.12554115779621
18650,51.61100512506277
5589,52.61978612800035
6010,51.251377434168205
18792,51.205242098720205
17932,51.12875681136399
18568,51.23700712676842
17684,52.64163064168975
5573,51.63793777299361
17685,51.742447748912376
5948,61.01132724084119
5469,51.20444534507016
18736,62.49173923184343
17664,51.4862664246248
6319,64.081096292975
5421,51.135156155458475
18648,52.29883799665684
18369,62.89353426626828
6065,52.57719687318842
18486,52.69717491252486
5259,51.101542757878406
18524,72.3524143103273
17774,51.02687021781948
5955,51.070264272240166
17701,51.1291753556968
6312,51.636060013253974
18094,52.28220487575367
17647,51.392185734845725
5515,63.88531941372245
18087,51.03593354013044
18278,51.543147732497786
18868,50.98286139604261
18764,51.20946834432268
5478,51.25695702141745
6091,52.05735461694814
18358,51.27349272864279
18570,65.9075082040654
17994,51.00734671323666
17931,51.01503555044618
18476,51.148754359881764
6314,51.23153888011872
5727,62.333526122108324
5879,64.50803427588957
6240,51.226790989197845
17663,50.996341118568495
18457,61.873077153272845
18562,51.28825639628578
17908,64.02755678262434
18183,51.00030217012298
5203,51.676086001475134
18658,51.9031497829634
18745,52.643130502834595
17889,51.1284212908336
5185,65.29617553422966
6161,51.357760878874984
5833,51.481708825371996
5348,52.645508814482746
6261,52.66882050456971
5841,51.497338997083006
5503,51.268118809514704
5187,52.3039596276728
18789,51.03826199822797
5674,51.255258553500816
18768,51.05038652825008
18430,51.97918419630727
5931,51.041630863557145
18787,64.88368875168482
5284,52.10879915320158
18544,51.274136384466225
18726,51.31783676090992
17907,51.07191575347961
17850,51.62913207179602
18073,51.315200105105035
5631,51.11992236016712
6190,51.387759228474685
5482,51.79972212404011
18865,51.123946734250474
18700,51.68062160052276
6234,58.75091010609517
5689,51.321276142539446
18585,52.63638900349858
17674,51.8090850063448
17875,63.63523608050676
5997,51.01495583850521
5405,51.07109545469977
18201,63.48173001160863
18575,50.90882372227915
5196,50.97536436357915
17709,51.539252317159665
5687,51.83937038957344
6284,61.05209329898915
6140,51.04500145735697
18352,51.034843791028
17718,52.22997509864655
6247,51.25994048111472
18578,51.316940068931274
18135,51.24079368370137
6052,60.55851553256071
5132,51.025171697458894
5846,51.043316095805835
5138,61.00219547932331
5149,50.860337608044915
6321,51.35960473361413
18115,51.14720979938559
5688,51.03293262705297
5748,51.571690091189815
17793,51.78341167400534
5855,50.893992129980695
6305,50.97365496604042
18085,51.04866175429806
5404,61.06510143213811
5870,52.68415026492512
18866,51.15940911422453
5957,51.14421958534883
18138,51.29425112188902
6246,51.01299321748146
18643,51.50646965344129
6210,65.46342292959153
17843,51.45727373119172
18260,51.56953111638018
5667,63.48213773079311
18661,51.141189353110235
18319,51.67664754804701
5762,51.25669472845951
17727,51.01656660921395
18853,51.40775218853218
6251,51.89607945447628
18710,51.504369976815006
18809,64.17247736160247
6067,50.88570792442938
6138,51.513770393663066
5374,51.25290397545005
18408,64.47414236018865
5331,51.34188132649644
5194,50.936947452580824
18692,51.68796987447749
18668,51.19125437365863
5296,51.01996056627379
5546,51.494962342897566
5442,50.884140195798146
5699,51.464522423848386
18255,61.452439648491065
5744,50.85257354056142
18169,63.22287937420787
18343,51.11120666206591
17626,51.072278992985744
17878,65.01537470978847
5474,51.29639125442417
18653,63.26659126574893
5137,51.19795193039345
5602,47.16053735789184
5907,46.423802524860584
5779,45.83594415964095
18180,45.655561704214094
18188,45.33899862527982
18207,62.60288251332996
5379,68.85466748827281
18106,49.032557031201215
5783,48.70825040682746
17890,48.864233770961384
5866,49.162511831423444
18012,49.94926696189813
17711,49.11541682610777
6133,49.05881559808645
6071,50.01047819319882
5857,49.327426651108254
18462,49.30020436385919
5116,63.648194899002405
6136,50.202376684120665
17704,61.23441124578841
5662,49.77301435756649
17690,50.63071692406956
6131,62.380461782361174
18288,49.27054500903986
18203,49.96011324094581
18110,65.28963964907916
17743,49.81115369348602
5207,49.70171358001396
5298,68.00741564567966
5328,50.037014760632275
18238,58.8463218557223
5426,62.431570909744046
6298,49.07345157693561
6106,49.555784862561815
5282,48.89728369367669
6178,66.30178837361403
18227,49.94419691584336
17631,49.891409718723864
5598,49.255022952404744
17820,49.10165818532916
18312,48.99975287034674
18716,49.58660989024799
18529,49.04762760460219
17925,49.372759583775235
18314,49.31623037466447
5859,49.595218442531205
6283,49.95249899695146
5562,49.96368393659397
5722,50.061213982170266
18059,49.37207489159767
5770,49.547906715969184
18181,65.0378564292583
17649,49.367964345537125
5828,49.143597547644745
5778,48.75347895142285
17772,50.22341209775213
18732,49.44097512444814
6073,49.183693313495176
18687,50.07660222742081
5395,50.05830454276398
6058,49.5145927749554
18579,52.39875045977643
18846,50.256028598827484
5265,50.02590344028767
17862,50.29474286999319
5237,63.19408894755385
17976,49.08425941651302
18267,61.11554764792509
6048,50.211949281479384
18237,50.28075035690067
18077,50.18130349914254
18299,50.34228373515736
5166,50.16830542568685
5824,50.18773975987996
5216,50.234781830387334
18788,50.22291241445602
6231,50.191049090232525
5178,49.755158603209345
18208,50.360124476794304
18376,50.1780669215389
5350,62.46459655610383
5903,50.17102458396091
18061,50.27236801971859
18821,49.23004005844919
18374,52.48440009201868
5392,50.26304898482869
17958,50.24040379125169
6315,50.26098656176202
5349,50.28362195115849
5227,50.10849560674353
5280,54.43261219817042
6303,62.93761141776613
6023,50.266177689920255
5581,50.21765241843986
18202,62.939672104006824
5970,50.07038605738231
18504,50.07614276864746
18047,50.128349675708705
5532,61.01423178368204
18588,50.28322070733365
6098,50.27032687396908
6189,52.101206596616564
17632,49.07939690083614
5359,50.17093583221818
18500,50.19612169338004
6293,50.039872714892546
5205,61.50306785893797
17915,50.17834552844335
17987,50.13489919324336
5517,50.05744213974779
5501,62.23784135768102
5764,50.208061786711504
18211,62.962406840459366
18487,69.19796596780843
17863,50.14222492941306
5191,50.17599213371739
6111,49.631731968971984
5769,53.05361522751567
18605,62.21399125569931
18038,50.16624628979285
5930,50.26738969640434
18072,50.02704342727716
6102,69.48969493206852
18020,50.16701378219859
17665,50.2005067685479
17668,50.135530120420356
18705,49.89466524610218
17968,69.64776290154056
18212,50.16940116527273
5968,49.60054669171972
17938,50.234437484964204
6277,50.150644661569885
18536,50.09505754637993
18613,69.02948916314025
5766,50.243375392977775
18474,50.0717993114855
18297,61.42229457147219
18753,50.19589689741278
18701,62.736686346237875
5835,50.15518842965409
18142,50.21400657683395
18838,49.78696776966675
17719,59.92750276223168
5890,49.921444014192986
5560,63.35882166096687
17658,50.1331512867135
18582,50.22756256836682
18300,50.10997407409982
18679,61.079453372667324
18365,50.17043489915468
18901,66.98903113788529
18414,50.19400979498174
18889,49.281508622879
18257,50.20229440111441
18884,50.21490511383854
18873,49.72260863502003
5369,49.940546635960374
18698,50.11019292321492
5746,63.53481887564635
17844,59.36742712655885
18893,52.10437523854857
17867,50.06222317438864
17899,49.91071195940886
18546,49.97262124484866
18325,50.128884928268114
6220,49.667749328772004
18625,50.098830901758454
18053,50.06765104518903
5607,62.774249009547866
5989,50.038404092994035
17712,50.25319024592364
18799,49.57563522343213
5483,50.27547869411036
6157,50.1708883037374
5715,50.17039540392521
17814,55.378925219497255
17754,49.78251263936717
5375,50.11972916292457
17627,68.7530430997036
17654,66.52404836849426
5923,49.50026272771779
18348,49.86778122513893
18657,49.998231434855356
5262,50.112878246840125
18491,50.00751821651967
5851,70.6661394907308
17956,50.06866859358603
6270,49.91110236122402
5932,50.13523548129204
18323,50.123025491015646
5290,65.01310933238105
5434,49.82988295696607
17782,50.05087472607765
5836,50.0215022204333
5729,49.985607935402484
17780,50.04650536639806
17757,50.15413493975487
5197,49.57570806435591
18498,50.018004649801966
18832,62.887335920066135
18023,49.388303429881105
5435,49.52914400885379
18852,49.29079349981773
18254,49.942353985718206
18024,49.90296217031063
6194,49.298976640329805
18007,61.471073360812795
5473,62.98337196572784
5550,49.94911599507999
18451,68.688280249358
6081,50.123647964691685
5506,49.80606366483461
18098,50.076313671892144
17952,49.850756004642044
5844,49.46444930550774
5692,49.98608310813298
5499,50.13104765701947
5145,50.0575973210346
18499,49.86370411452993
5084,50.07654220513175
6169,60.9795200932542
18758,50.161425328539245
18419,49.74488929008712
5838,49.62198333543641
5847,50.14245304834233
18869,49.70303589161446
5346,49.5593271675755
18885,50.07695840371914
5183,49.95340175420942
5818,50.17674813950659
5648,50.26574639470079
18390,62.95707454088935
18537,50.091961853750114
17954,49.90521552356843
17786,50.10131430291276
17636,50.256061797017296
17660,49.73724498714781
18221,49.64933269934194
5869,49.57523507646268
5656,49.67211738794759
5684,49.991720116674465
5141,49.60241510530956
6168,50.08413014195081
18908,50.197642453689504
5531,50.11194149693575
5680,63.90087114990324
5960,49.24139548071897
18065,49.34389565941598
18429,49.588792027870056
18793,49.78158636698646
5457,50.09307136627465
18356,50.14890407602486
17766,60.861804843152235
6066,50.06275461525547
18841,64.11262797197472
5549,64.15017122248433
5398,49.48855250803875
17904,50.15164007396946
18322,64.85768475735422
5119,50.03083705605154
5705,59.34138059251591
5977,50.014136722496026
18125,50.22644035968309
18080,49.73658162364084
5946,52.0961272778706
18677,49.99286818943216
6046,59.58950728738327
18317,49.288602774888126
5892,49.98726093443032
5300,50.041968756949494
5291,50.064703884427004
5819,49.47874315897172
18444,49.9852817627852
5294,61.97195123565371
6055,50.07340175324504
6064,49.69551984396364
18667,49.70085171937075
5541,50.14784609314428
5991,49.534057146902164
6244,63.986729531749845
5837,65.86489574843762
5827,50.05494016896577
18697,49.78934817716022
18146,60.114784025144644
5920,49.588717616032255
18111,50.08801431451299
17933,63.261123584346095
18607,50.0103956387
18248,49.953985963032345
5831,49.217184332579095
5184,49.3632923929499
17934,49.109638823520314
17746,49.85297724359061
6202,50.10200372906019
5199,49.237420245534906
5884,49.62279679803182
17728,49.29359371218548
5657,49.43851329827077
5144,50.029174356170195
6217,59.23080099690664
17677,49.6063755385077
6026,49.16328647369109
6233,50.00076559205416
5446,65.5140722764048
5962,50.116396794349114
18423,50.08386824520899
17715,62.488068847033524
17841,49.25410153950006
5800,49.81689020650238
6187,50.05920404177841
5361,63.16458129774048
5384,61.85778159640161
18797,49.70082979428659
18287,49.55137182065825
5558,49.980396201533225
18790,48.99644613472076
5771,50.025684131627635
5209,69.45936488375035
6243,49.34827011771864
18747,49.372406158369785
18587,61.402414198668296
5086,50.009415005153286
5443,49.32941106834746
5148,50.00698465355992
18649,49.10138898329717
6278,52.14382611642999
18204,49.93226759801957
5422,63.35497224537519
5467,49.896929724513235
17923,63.40455081704068
18320,64.38133645001055
5094,49.92191116728875
6088,50.11824539795306
5429,50.0564939540473
5529,49.539485769095585
18218,49.978163819418356
5679,49.29176549925004
17913,49.41304787869273
18576,49.65500407441593
18724,49.55933622209723
6238,50.11620100243586
18637,49.61084254811289
18748,49.01871333880789
5252,63.32610403869473
18075,48.939707186211905
18222,49.27402958688687
5273,49.916140263634325
5886,49.89309141203258
6033,49.581447145939656
18291,49.8312414779377
5616,58.46939641338835
18166,50.0233428653579
17692,49.90796776408317
5219,50.14994908564477
5988,48.813577523471224
5504,49.20248794879118
18129,50.11946680659305
18440,56.36795767985653
18488,50.092756006037
18131,49.99609181627363
18849,49.09077419825923
18162,50.04663019759414
18829,62.08128259255949
5156,49.56580360438438
18013,49.94206535673789
18804,49.21848651415004
17708,49.01899248090214
17795,49.857917702808166
5811,49.95486952335321
17936,49.350920006229046
5221,49.79346088761034
5845,48.94907281420329
18490,49.785177226348175
5126,49.6788853097112
18367,49.7210171326129
5767,64.16703827231827
5438,49.218672304221215
18746,49.26192059850265
18883,50.111547522920326
17822,49.29257754382315
5535,49.89282370901011
5447,49.48231113767321
5804,49.9996809641291
18729,49.034450951411344
18032,64.99895943093432
5570,49.63595725943965
18837,49.20726874303098
18690,49.75877732343722
5245,48.8442900298123
6123,49.652047094807784
17916,49.897138356713874
18859,49.90283182417266
18232,49.22723507110623
5954,48.980358671322215
5308,49.997776105484284
18458,49.41482711264056
5813,49.28345907325612
5914,49.55585507256803
18561,49.504809997960606
18114,63.092867212366286
5590,49.2278150066671
17848,49.998946516218496
5309,49.57542189547824
5110,64.43362361583074
6192,49.95254356266109
5079,49.99734217569877
5640,49.08763248238571
18067,49.228507372915566
5695,49.21220511701329
18620,48.98871526904438
18215,59.89991800279749
5626,49.384509718648935
17720,49.208870851492954
18548,49.95124200961595
6280,61.25982686700024
18449,49.50083163947241
18450,49.19027586154175
18005,49.592686214374
18831,48.874773281931574
18683,49.30984580816582
17764,49.49686872945872
5439,49.227860781425775
6322,49.30298462565097
18280,48.94689449659876
6172,49.48145807206305
18466,64.6582082334082
18359,49.99795694893666
18002,49.1368182802093
18334,65.47004974474876
6110,49.429972773078774
5486,49.67633612335382
5251,61.57435232583131
5919,49.98391738267244
6215,49.227829813233186
5812,63.58285405046146
18156,50.01952824148786
17650,49.85283467726715
18415,49.51652453986592
18160,50.038357709360874
5928,49.982362655668034
6056,60.51395613697425
18025,49.65488001497448
6054,49.80614436842859
17681,49.58015118383273
17776,49.77092093338354
18133,49.16342138865107
18708,49.17117453806291
5394,49.43101098435282
6119,49.74928101598394
5270,49.547396772478535
17959,49.69087776312841
5406,49.99679056910629
5950,49.1285043994159
18168,61.00269197855678
18029,49.084084882671476
6239,49.19047999998148
18467,60.7519636204692
17964,49.9817501152623
18656,49.05854153920236
18552,49.1984003968328
18079,49.341095766118244
18678,64.85161518425012
6039,49.16164795020083
18185,49.87236820966521
6203,49.27453400929126
5360,49.402305259455815
18909,49.42926535558067
18196,63.92063703394554
18632,49.417699380400244
18512,49.04774708231152
18034,52.587626123626116
5268,49.05816547231396
6223,49.98923910711947
18631,49.304168887251805
5373,49.62564712057457
18696,49.68091301014459
5789,49.85423756627948
18900,49.45930898557795
5681,49.41768499345139
18283,49.013597588245155
18847,65.61076283021048
5159,49.43088011958148
5551,63.94310220415934
18074,49.51809473002042
17784,49.80334487585402
5335,49.31392136025659
18903,49.153237048643746
18062,48.961186497335035
18630,49.39226461450067
5599,49.28731730611848
17999,49.50930551727932
5701,49.71599801347229
18827,49.96277121106971
17970,57.07908087256611
5419,49.54372806218408
18581,49.100897877563625
17861,67.87698541256484
5393,49.500185648528145
17806,63.489921788017234
6129,49.29451693882655
5161,65.97312598929459
17804,49.38621395051524
5780,49.206756892054514
5479,49.949497114556344
18086,49.32168775765269
6248,49.14878818480729
17798,49.15206535103727
18157,49.26830026216674
18272,49.03194864058351
18022,49.52942321960163
18770,49.446526981668235
5230,49.46822178870809
5565,65.03188654242858
18539,61.70084088321667
18167,49.25248643099327
5615,49.12579422069784
18307,49.15293418538375
5397,49.87864174305343
18102,49.310561722133656
18324,49.61243085567059
18099,67.42045052669917
18015,48.87879621444589
5481,48.810811210217175
18418,49.44259387274111
17831,49.18493814305496
6115,49.65153546137456
17982,48.85958686341424
18014,48.76197881338716
18779,49.2616849044708
18820,49.23844208046408
18558,49.45158358655844
18017,49.354694909436695
17837,49.18896557422754
5976,49.503059404208265
18306,49.02985652077732
6272,49.19888583818515
18331,64.23278959807777
5561,48.94475221531945
17669,49.13584470158837
18855,49.52188259125094
5528,49.42414998371208
18321,48.84575696622561
18172,49.06610062717046
18614,49.805044182435495
17748,49.20391859270348
17800,64.2747780711807
5945,49.566808060767194
18514,49.292949225941506
5644,49.554108698337494
5982,49.46327933697323
5288,59.79620362987127
6265,49.423027542160455
5840,49.52215047774616
17851,64.32814773293326
18246,49.175532420933855
6250,49.42548239427545
5214,49.52707782839517
18777,49.00205334696676
6001,49.25210468102758
5782,49.10932671716295
5484,49.59730425542735
5760,49.066131387612714
6218,49.289845341816864
5953,49.39387515846898
18577,48.81974542221699
6264,49.5958812399605
17770,49.07130541194044
18634,48.91553735562078
5938,49.77164326096421
6214,49.40854472614973
5324,48.967312990156124
18108,48.98866901225574
18469,49.726651957136546
18672,49.274743988265406
18480,61.906286614241154
18531,49.32782861000974
6180,63.13346780028718
5454,49.1085378288172
5364,63.30799169102881
18088,60.961582907127195
17922,49.164158112526174
6286,49.442765236780055
18456,49.242815107439846
17975,48.80879155088834
18397,48.7707651374319
5242,48.806586425352535
5244,49.40834267611625
18445,67.2282884847171
18281,49.146618909554974
5636,49.253219459136005
17957,49.7454782646021
18761,49.08157601869484
17990,49.12180080158018
5123,64.3324058570565
5801,49.14777559900478
6235,48.96677958275952
6108,64.15197613455271
5659,49.0334145672444
18503,67.96404160066369
5190,49.08307587865218
18711,49.15370289060722
18670,48.90215962335542
18814,48.881444279191946
18057,61.8539861830562
18751,49.49613186925623
18786,48.672069636395925
6150,49.47707294078871
18574,49.16089309904295
18506,49.50973087075683
18828,48.819189587664646
6069,49.133212349534475
5180,49.34043823568817
6166,49.06258259367619
17791,49.0782294767953
5113,59.129405839916906
17939,49.025899839570144
6259,49.336410740154825
17928,48.973764448448264
17624,65.48150788010126
17623,65.49922504992811
18477,49.091749043624134
17734,49.114169402556676
18275,49.01023417896592
17998,48.95736589399923
17992,48.86543097164427
5655,48.88603545613922
5969,49.198971678981245
5863,49.11061548255516
18803,49.361891671829476
5418,49.66249692186272
5850,49.37162130710883
5240,49.43509313027924
5672,48.87040090993218
6094,49.12598588847269
5293,49.38324222270917
5081,48.94274015661908
5537,49.24682762748994
5663,49.03335983295552
17790,49.07299442593798
6205,63.21736614551836
6198,49.42932000011606
5566,49.21063433868641
5742,61.184102597202624
6096,68.10815703968817
6004,64.9759216903728
5092,59.1570783497007
18593,49.39217879811105
6177,49.091944094988605
5413,49.15951999296013
5917,49.10848132681938
5211,58.345197092743334
5848,49.06507662722876
17839,48.94457134349727
5553,49.11700920001746
18590,49.169133353068055
5451,68.89561028092602
6273,49.01894807866664
17641,48.822001269496724
5523,48.8098637848109
17749,60.285449430040046
6093,49.026882871034516
5440,49.2253540186499
18671,48.973941356270345
5743,61.98112853784912
17740,63.776445207395064
5153,48.8036859809451
17881,48.8690303178529
18256,64.56786550534095
18638,49.36569891068177
5396,49.486247997727766
17997,66.58868990054863
17687,49.00965324194347
18627,49.400481335276346
5277,54.52131362870633
18826,66.23772253360717
5719,48.90852816242956
5600,48.88504892941917
18112,65.35671792179105
5522,49.129245170066255
18089,64.69098853984977
5090,67.0489994183317
5124,49.070640997078264
18120,60.16448521904706
5557,49.0694915170768
5796,48.73787747534708
17937,48.92799529281831
18265,49.06951905308116
18878,49.2924414651504
5773,49.340980499264575
18091,49.1058605071403
5964,62.00129870456638
18019,68.2227246538304
5133,49.38049407583956
6170,49.23849440307553
17803,49.13595742019958
5966,49.472125359870546
18124,49.48379658126459
18717,48.999344912000005
5243,48.741507374154
17882,48.885315262084454
18533,48.796107179266734
18876,48.89473005564373
18744,49.00568694915842
5278,48.98856167793849
5239,48.8814219950202
5358,61.36333497308933
5574,49.804359752683794
5641,63.65016498849388
18186,63.7530539238093
17885,48.86572169367679
5939,48.833476070052654
5155,48.81505468573516
5412,61.47926859654859
17699,48.80464700166703
17640,65.57155421628698
18522,60.75890796095632
17905,48.871786159214906
5575,49.21313926755576
5569,62.740097293782206
5325,49.13822822502043
18703,49.094651851284524
17898,49.045104524678294
18351,49.153108774396976
18560,48.97256289925362
5372,48.88362243055057
17985,61.57508856255282
5186,48.89432916824903
5098,48.81797836446058
18063,48.98021302908347
6041,49.107831524870036
5638,48.89127679149244
18493,48.94206229301451
18216,49.15258609952398
18223,48.80901830246567
5694,48.74768207827706
5088,48.94108869262329
18621,48.886471445784245
5363,48.651269346615315
5943,70.71756441679604
5765,49.15684480740194
17870,48.83799802856926
5106,49.16386610087111
18004,59.52220463548827
17980,49.004145312937545
5385,66.76588972413039
5810,49.412530170721574
6236,49.18847236433402
18393,60.117671128452386
5721,48.72840286253407
18045,48.85631701362945
18335,48.831709697151055
18008,60.12332237847045
5468,49.076906422934876
18806,48.667812485184356
17819,49.127342484708805
5965,48.64038196014385
18230,48.70500436111008
5336,48.700436699953926
5577,49.10732589899387
18760,48.99232243507912
17860,57.13622333303841
18782,48.85850290850248
6072,69.29396493362648
17744,48.88550265782926
18519,48.62371301295555
17811,48.6218402331111
5445,48.86622370500863
5491,48.833209164364234
5992,49.10043397448951
5269,48.629581169725554
18608,48.64269662024707
5582,48.6787049358765
5961,48.87654703853518
18092,48.74051723759033
17830,48.822175533438276
17778,48.73063381586143
6036,48.766232958705125
17698,48.85987160030957
